7,4836,1214,834,51,157,-1,-1,-1,-1
7,4838,28,717,44,136,-1,-1,-1,-1
7,4839,1747,437,120,362,-1,-1,-1,-1
7,4843,867,818,48,146,-1,-1,-1,-1
7,4844,476,497,51,157,-1,-1,-1,-1
7,4845,1689,393,39,119,-1,-1,-1,-1
8,4819,1665,572,48,146,-1,-1,-1,-1
8,4820,221,616,44,136,-1,-1,-1,-1
8,4821,495,551,33,103,-1,-1,-1,-1
8,4822,125,589,55,168,-1,-1,-1,-1
8,4824,1517,527,27,83,-1,-1,-1,-1
8,4825,1449,389,73,222,-1,-1,-1,-1
8,4826,1578,584,41,127,-1,-1,-1,-1
8,4831,969,991,20,63,-1,-1,-1,-1
8,4833,518,497,51,157,-1,-1,-1,-1
8,4836,1222,857,48,146,-1,-1,-1,-1
8,4838,33,737,39,119,-1,-1,-1,-1
8,4839,1768,442,128,388,-1,-1,-1,-1
8,4840,208,572,63,193,-1,-1,-1,-1
8,4846,1393,521,39,119,-1,-1,-1,-1
9,4819,1673,579,44,136,-1,-1,-1,-1
9,4820,217,611,48,146,-1,-1,-1,-1
9,4821,489,541,41,127,-1,-1,-1,-1
9,4822,114,578,55,168,-1,-1,-1,-1
9,4824,1521,534,25,78,-1,-1,-1,-1
9,4825,1449,404,68,207,-1,-1,-1,-1
9,4826,1585,593,39,119,-1,-1,-1,-1
9,4827,460,386,90,274,-1,-1,-1,-1
9,4833,518,497,51,157,-1,-1,-1,-1
9,4838,17,737,39,119,-1,-1,-1,-1
9,4839,1756,418,138,416,-1,-1,-1,-1
9,4840,196,558,68,207,-1,-1,-1,-1
9,4844,492,552,29,89,-1,-1,-1,-1
9,4846,1401,529,39,119,-1,-1,-1,-1
9,4847,231,583,59,180,-1,-1,-1,-1
9,4848,974,892,20,63,-1,-1,-1,-1
10,4819,1681,601,41,127,-1,-1,-1,-1
10,4820,207,601,48,146,-1,-1,-1,-1
10,4822,102,566,55,168,-1,-1,-1,-1
10,4824,1522,557,23,72,-1,-1,-1,-1
10,4825,1463,418,68,207,-1,-1,-1,-1
10,4826,1587,601,41,127,-1,-1,-1,-1
10,4838,1,721,41,127,-1,-1,-1,-1
10,4840,196,530,68,207,-1,-1,-1,-1
10,4844,488,546,31,96,-1,-1,-1,-1
10,4845,1707,421,41,127,-1,-1,-1,-1
10,4846,1401,537,39,119,-1,-1,-1,-1
11,4819,1691,579,44,136,-1,-1,-1,-1
11,4820,195,583,59,180,-1,-1,-1,-1
11,4822,91,589,55,168,-1,-1,-1,-1
11,4825,1456,403,63,193,-1,-1,-1,-1
11,4826,1593,593,39,119,-1,-1,-1,-1
11,4827,478,524,44,136,-1,-1,-1,-1
11,4828,1370,501,21,67,-1,-1,-1,-1
11,4840,172,532,84,256,-1,-1,-1,-1
11,4844,488,553,31,96,-1,-1,-1,-1
11,4846,1401,521,39,119,-1,-1,-1,-1
11,4849,1163,936,48,146,-1,-1,-1,-1
12,4819,1698,592,41,127,-1,-1,-1,-1
12,4820,182,583,59,180,-1,-1,-1,-1
12,4822,80,589,55,168,-1,-1,-1,-1
12,4825,1463,404,68,207,-1,-1,-1,-1
12,4826,1600,589,44,136,-1,-1,-1,-1
12,4829,1686,570,59,180,-1,-1,-1,-1
12,4833,527,559,31,96,-1,-1,-1,-1
12,4835,1480,516,29,89,-1,-1,-1,-1
12,4840,172,532,84,256,-1,-1,-1,-1
12,4844,481,545,39,119,-1,-1,-1,-1
12,4846,1409,529,39,119,-1,-1,-1,-1
13,4819,1701,589,44,136,-1,-1,-1,-1
13,4820,170,570,59,180,-1,-1,-1,-1
13,4822,61,570,59,180,-1,-1,-1,-1
13,4825,1469,403,63,193,-1,-1,-1,-1
13,4826,1609,601,39,119,-1,-1,-1,-1
13,4833,523,537,33,103,-1,-1,-1,-1
13,4835,1484,523,25,78,-1,-1,-1,-1
13,4840,196,558,68,207,-1,-1,-1,-1
13,4844,481,537,33,103,-1,-1,-1,-1
13,4846,1409,521,39,119,-1,-1,-1,-1
13,4848,975,855,44,136,-1,-1,-1,-1
13,4850,1407,866,20,63,-1,-1,-1,-1
14,4819,1710,579,44,136,-1,-1,-1,-1
14,4820,168,572,68,207,-1,-1,-1,-1
14,4821,507,497,51,157,-1,-1,-1,-1
14,4822,49,570,59,180,-1,-1,-1,-1
14,4825,1473,505,39,119,-1,-1,-1,-1
14,4826,1612,592,41,127,-1,-1,-1,-1
14,4827,465,497,51,157,-1,-1,-1,-1
14,4833,523,551,33,103,-1,-1,-1,-1
14,4835,1488,523,23,72,-1,-1,-1,-1
14,4844,481,544,33,103,-1,-1,-1,-1
14,4846,1409,521,39,119,-1,-1,-1,-1
14,4848,978,866,41,127,-1,-1,-1,-1
14,4851,222,370,51,157,-1,-1,-1,-1
15,4819,1719,589,44,136,-1,-1,-1,-1
15,4820,158,583,59,180,-1,-1,-1,-1
15,4822,39,572,63,193,-1,-1,-1,-1
15,4826,1621,592,41,127,-1,-1,-1,-1
15,4833,523,544,33,103,-1,-1,-1,-1
15,4835,1489,518,25,78,-1,-1,-1,-1
15,4844,481,544,33,103,-1,-1,-1,-1
15,4846,1409,521,39,119,-1,-1,-1,-1
16,4819,1724,582,48,146,-1,-1,-1,-1
16,4820,140,572,68,207,-1,-1,-1,-1
16,4822,26,572,63,193,-1,-1,-1,-1
16,4826,1630,601,41,127,-1,-1,-1,-1
16,4827,472,524,41,127,-1,-1,-1,-1
16,4833,520,546,31,96,-1,-1,-1,-1
16,4835,1494,521,27,83,-1,-1,-1,-1
16,4844,479,546,29,89,-1,-1,-1,-1
16,4846,1417,529,39,119,-1,-1,-1,-1
16,4853,1547,542,23,72,-1,-1,-1,-1
17,4819,1734,582,48,146,-1,-1,-1,-1
17,4820,117,585,63,193,-1,-1,-1,-1
17,4822,13,585,63,193,-1,-1,-1,-1
17,4826,1633,601,39,119,-1,-1,-1,-1
17,4828,1379,498,23,72,-1,-1,-1,-1
17,4833,516,545,36,110,-1,-1,-1,-1
17,4844,474,544,33,103,-1,-1,-1,-1
17,4846,1417,529,39,119,-1,-1,-1,-1
17,4853,1547,539,25,78,-1,-1,-1,-1
18,4819,1744,591,48,146,-1,-1,-1,-1
18,4822,13,585,63,193,-1,-1,-1,-1
18,4826,1647,601,41,127,-1,-1,-1,-1
18,4828,1384,497,21,67,-1,-1,-1,-1
18,4833,516,544,33,103,-1,-1,-1,-1
18,4844,473,537,39,119,-1,-1,-1,-1
18,4846,1424,532,41,127,-1,-1,-1,-1
19,4819,1756,598,44,136,-1,-1,-1,-1
19,4822,1,585,63,193,-1,-1,-1,-1
19,4826,1655,601,41,127,-1,-1,-1,-1
19,4833,516,545,36,110,-1,-1,-1,-1
19,4844,473,537,39,119,-1,-1,-1,-1
19,4846,1425,529,39,119,-1,-1,-1,-1
19,4854,1249,129,19,59,-1,-1,-1,-1
20,4819,1765,598,44,136,-1,-1,-1,-1
20,4828,1390,502,20,63,-1,-1,-1,-1
20,4833,509,551,33,103,-1,-1,-1,-1
20,4844,467,544,33,103,-1,-1,-1,-1
20,4846,1425,529,39,119,-1,-1,-1,-1
21,4819,1773,601,48,146,-1,-1,-1,-1
21,4821,498,487,55,168,-1,-1,-1,-1
21,4826,1665,591,48,146,-1,-1,-1,-1
21,4833,508,545,36,110,-1,-1,-1,-1
21,4844,467,544,33,103,-1,-1,-1,-1
21,4846,1425,529,39,119,-1,-1,-1,-1
21,4848,995,806,41,127,-1,-1,-1,-1
21,4853,1567,542,23,72,-1,-1,-1,-1
22,4819,1783,591,48,146,-1,-1,-1,-1
22,4833,507,559,31,96,-1,-1,-1,-1
22,4844,464,532,41,127,-1,-1,-1,-1
22,4846,1433,529,39,119,-1,-1,-1,-1
22,4848,1004,815,41,127,-1,-1,-1,-1
22,4849,1149,935,20,63,-1,-1,-1,-1
23,4819,1785,592,51,157,-1,-1,-1,-1
23,4823,28,474,138,416,-1,-1,-1,-1
23,4833,498,541,41,127,-1,-1,-1,-1
23,4844,465,537,39,119,-1,-1,-1,-1
23,4846,1433,529,39,119,-1,-1,-1,-1
23,4849,1154,942,21,67,-1,-1,-1,-1
24,4819,1795,592,51,157,-1,-1,-1,-1
24,4824,1531,529,21,67,-1,-1,-1,-1
24,4828,1351,497,44,136,-1,-1,-1,-1
24,4833,501,553,36,110,-1,-1,-1,-1
24,4843,883,928,27,83,-1,-1,-1,-1
24,4844,464,541,41,127,-1,-1,-1,-1
24,4846,1433,529,39,119,-1,-1,-1,-1
24,4849,1152,777,59,180,-1,-1,-1,-1
25,4819,1813,601,48,146,-1,-1,-1,-1
25,4824,1528,521,27,83,-1,-1,-1,-1
25,4833,502,558,33,103,-1,-1,-1,-1
25,4844,457,553,39,119,-1,-1,-1,-1
25,4846,1441,537,39,119,-1,-1,-1,-1
25,4849,1144,780,63,193,-1,-1,-1,-1
26,4819,1816,602,51,157,-1,-1,-1,-1
26,4823,61,498,41,127,-1,-1,-1,-1
26,4824,1528,514,31,96,-1,-1,-1,-1
26,4833,504,553,39,119,-1,-1,-1,-1
26,4839,1793,577,79,239,-1,-1,-1,-1
26,4844,455,549,41,127,-1,-1,-1,-1
26,4846,1441,532,41,127,-1,-1,-1,-1
27,4819,1822,600,55,168,-1,-1,-1,-1
27,4824,1531,528,25,78,-1,-1,-1,-1
27,4833,497,553,39,119,-1,-1,-1,-1
27,4839,1809,577,79,239,-1,-1,-1,-1
27,4844,455,549,41,127,-1,-1,-1,-1
27,4846,1449,545,39,119,-1,-1,-1,-1
27,4848,993,834,51,157,-1,-1,-1,-1
27,4855,449,98,59,180,-1,-1,-1,-1
28,4819,1833,600,55,168,-1,-1,-1,-1
28,4824,1534,522,29,89,-1,-1,-1,-1
28,4829,1721,613,51,157,-1,-1,-1,-1
28,4833,489,549,41,127,-1,-1,-1,-1
28,4839,1818,584,84,256,-1,-1,-1,-1
28,4844,455,549,41,127,-1,-1,-1,-1
28,4846,1449,537,39,119,-1,-1,-1,-1
28,4856,1695,276,48,146,-1,-1,-1,-1
28,4857,1784,249,41,127,-1,-1,-1,-1
28,4858,1064,832,41,127,-1,-1,-1,-1
29,4819,1845,611,55,168,-1,-1,-1,-1
29,4824,1534,528,29,89,-1,-1,-1,-1
29,4833,489,553,39,119,-1,-1,-1,-1
29,4839,1825,593,79,239,-1,-1,-1,-1
29,4844,449,553,39,119,-1,-1,-1,-1
29,4846,1457,545,39,119,-1,-1,-1,-1
30,4819,1858,623,51,157,-1,-1,-1,-1
30,4824,1545,532,27,83,-1,-1,-1,-1
30,4829,1742,623,51,157,-1,-1,-1,-1
30,4833,481,558,41,127,-1,-1,-1,-1
30,4839,1837,598,73,222,-1,-1,-1,-1
30,4844,446,558,41,127,-1,-1,-1,-1
30,4846,1457,545,39,119,-1,-1,-1,-1
30,4853,1535,498,41,127,-1,-1,-1,-1
31,4819,1867,623,55,168,-1,-1,-1,-1
31,4844,438,575,41,127,-1,-1,-1,-1
31,4846,1457,553,39,119,-1,-1,-1,-1
31,4853,1545,505,39,119,-1,-1,-1,-1
31,4859,598,570,21,67,-1,-1,-1,-1
32,4819,1873,649,39,119,-1,-1,-1,-1
32,4825,1456,498,59,180,-1,-1,-1,-1
32,4839,1867,634,55,168,-1,-1,-1,-1
32,4844,441,569,39,119,-1,-1,-1,-1
32,4846,1465,561,39,119,-1,-1,-1,-1
32,4853,1545,513,39,119,-1,-1,-1,-1
32,4859,596,562,23,72,-1,-1,-1,-1
33,4828,1370,515,44,136,-1,-1,-1,-1
33,4833,481,558,41,127,-1,-1,-1,-1
33,4844,441,561,39,119,-1,-1,-1,-1
33,4846,1465,545,39,119,-1,-1,-1,-1
33,4853,1553,497,39,119,-1,-1,-1,-1
33,4859,593,552,21,67,-1,-1,-1,-1
33,4860,1389,461,29,89,-1,-1,-1,-1
34,4824,1553,449,59,180,-1,-1,-1,-1
34,4829,1777,623,55,168,-1,-1,-1,-1
34,4833,478,552,44,136,-1,-1,-1,-1
34,4844,438,558,41,127,-1,-1,-1,-1
34,4846,1473,545,39,119,-1,-1,-1,-1
34,4853,1553,497,39,119,-1,-1,-1,-1
34,4859,591,557,23,72,-1,-1,-1,-1
34,4860,1394,465,25,78,-1,-1,-1,-1
34,4861,634,476,51,157,-1,-1,-1,-1
35,4820,105,598,73,222,-1,-1,-1,-1
35,4824,1553,437,59,180,-1,-1,-1,-1
35,4829,1785,623,51,157,-1,-1,-1,-1
35,4833,481,553,39,119,-1,-1,-1,-1
35,4844,433,553,39,119,-1,-1,-1,-1
35,4846,1473,545,39,119,-1,-1,-1,-1
35,4853,1561,497,39,119,-1,-1,-1,-1
35,4860,1395,455,29,89,-1,-1,-1,-1
35,4861,631,473,48,146,-1,-1,-1,-1
35,4862,1567,527,27,83,-1,-1,-1,-1
36,4820,90,598,73,222,-1,-1,-1,-1
36,4824,1553,437,59,180,-1,-1,-1,-1
36,4829,1799,623,55,168,-1,-1,-1,-1
36,4833,472,549,41,127,-1,-1,-1,-1
36,4844,433,553,39,119,-1,-1,-1,-1
36,4846,1481,545,39,119,-1,-1,-1,-1
36,4853,1561,497,39,119,-1,-1,-1,-1
36,4862,1573,523,25,78,-1,-1,-1,-1
36,4864,1325,325,19,59,-1,-1,-1,-1
37,4820,75,598,73,222,-1,-1,-1,-1
37,4824,1565,437,59,180,-1,-1,-1,-1
37,4829,1807,619,59,180,-1,-1,-1,-1
37,4833,472,541,41,127,-1,-1,-1,-1
37,4844,429,541,41,127,-1,-1,-1,-1
37,4846,1481,545,39,119,-1,-1,-1,-1
37,4853,1569,497,39,119,-1,-1,-1,-1
37,4862,1573,521,27,83,-1,-1,-1,-1
38,4820,69,584,84,256,-1,-1,-1,-1
38,4829,1822,623,55,168,-1,-1,-1,-1
38,4833,472,549,41,127,-1,-1,-1,-1
38,4844,425,553,39,119,-1,-1,-1,-1
38,4846,1484,532,41,127,-1,-1,-1,-1
38,4853,1570,481,41,127,-1,-1,-1,-1
38,4863,520,529,21,67,-1,-1,-1,-1
38,4865,434,523,48,146,-1,-1,-1,-1
39,4820,60,598,73,222,-1,-1,-1,-1
39,4829,1833,634,55,168,-1,-1,-1,-1
39,4844,425,545,39,119,-1,-1,-1,-1
39,4846,1489,545,39,119,-1,-1,-1,-1
39,4853,1577,489,39,119,-1,-1,-1,-1
39,4863,518,518,25,78,-1,-1,-1,-1
39,4865,419,498,55,168,-1,-1,-1,-1
40,4820,52,584,84,256,-1,-1,-1,-1
40,4825,1458,412,84,256,-1,-1,-1,-1
40,4829,1844,631,59,180,-1,-1,-1,-1
40,4844,425,545,39,119,-1,-1,-1,-1
40,4846,1497,537,39,119,-1,-1,-1,-1
40,4853,1585,489,39,119,-1,-1,-1,-1
41,4820,37,570,90,274,-1,-1,-1,-1
41,4824,1581,478,44,136,-1,-1,-1,-1
41,4825,1471,405,90,274,-1,-1,-1,-1
41,4829,1846,624,63,193,-1,-1,-1,-1
41,4833,464,541,41,127,-1,-1,-1,-1
41,4843,861,998,25,78,-1,-1,-1,-1
41,4844,425,545,39,119,-1,-1,-1,-1
41,4846,1505,545,39,119,-1,-1,-1,-1
41,4853,1593,507,31,96,-1,-1,-1,-1
41,4861,624,429,63,193,-1,-1,-1,-1
42,4825,1471,405,90,274,-1,-1,-1,-1
42,4829,1856,631,59,180,-1,-1,-1,-1
42,4833,471,553,36,110,-1,-1,-1,-1
42,4844,421,549,41,127,-1,-1,-1,-1
42,4846,1505,545,39,119,-1,-1,-1,-1
42,4853,1593,497,39,119,-1,-1,-1,-1
42,4859,587,542,23,72,-1,-1,-1,-1
42,4866,1504,498,59,180,-1,-1,-1,-1
43,4825,1475,429,84,256,-1,-1,-1,-1
43,4844,417,553,39,119,-1,-1,-1,-1
43,4846,1510,541,41,127,-1,-1,-1,-1
43,4853,1593,505,39,119,-1,-1,-1,-1
43,4867,1201,961,41,127,-1,-1,-1,-1
43,4868,909,772,41,127,-1,-1,-1,-1
44,4824,1576,503,23,72,-1,-1,-1,-1
44,4833,455,549,41,127,-1,-1,-1,-1
44,4844,412,549,41,127,-1,-1,-1,-1
44,4846,1513,553,39,119,-1,-1,-1,-1
44,4853,1595,489,41,127,-1,-1,-1,-1
45,4824,1579,504,27,83,-1,-1,-1,-1
45,4825,1489,423,90,274,-1,-1,-1,-1
45,4833,457,553,39,119,-1,-1,-1,-1
45,4844,417,553,39,119,-1,-1,-1,-1
45,4846,1518,549,41,127,-1,-1,-1,-1
45,4853,1600,488,44,136,-1,-1,-1,-1
45,4865,413,510,59,180,-1,-1,-1,-1
45,4869,352,541,41,127,-1,-1,-1,-1
46,4824,1579,504,27,83,-1,-1,-1,-1
46,4833,451,543,44,136,-1,-1,-1,-1
46,4844,409,553,39,119,-1,-1,-1,-1
46,4846,1518,549,41,127,-1,-1,-1,-1
46,4848,1017,849,39,119,-1,-1,-1,-1
46,4853,1605,465,51,157,-1,-1,-1,-1
46,4865,408,521,55,168,-1,-1,-1,-1
46,4866,1516,510,59,180,-1,-1,-1,-1
46,4869,345,545,39,119,-1,-1,-1,-1
46,4870,1601,513,39,119,-1,-1,-1,-1
47,4833,457,553,39,119,-1,-1,-1,-1
47,4844,409,553,39,119,-1,-1,-1,-1
47,4846,1529,561,39,119,-1,-1,-1,-1
47,4853,1617,505,39,119,-1,-1,-1,-1
47,4859,579,547,21,67,-1,-1,-1,-1
47,4865,401,510,59,180,-1,-1,-1,-1
47,4869,345,545,39,119,-1,-1,-1,-1
47,4870,1598,404,73,222,-1,-1,-1,-1
47,4871,793,508,19,59,-1,-1,-1,-1
48,4824,1563,502,25,78,-1,-1,-1,-1
48,4833,457,561,39,119,-1,-1,-1,-1
48,4844,405,552,44,136,-1,-1,-1,-1
48,4846,1537,561,39,119,-1,-1,-1,-1
48,4853,1625,505,39,119,-1,-1,-1,-1
48,4869,345,553,39,119,-1,-1,-1,-1
48,4870,1598,404,73,222,-1,-1,-1,-1
48,4873,1624,532,27,83,-1,-1,-1,-1
49,4824,1567,508,23,72,-1,-1,-1,-1
49,4833,449,561,39,119,-1,-1,-1,-1
49,4844,409,561,39,119,-1,-1,-1,-1
49,4846,1535,558,41,127,-1,-1,-1,-1
49,4853,1618,506,44,136,-1,-1,-1,-1
49,4861,611,442,63,193,-1,-1,-1,-1
49,4865,401,522,59,180,-1,-1,-1,-1
49,4869,345,553,39,119,-1,-1,-1,-1
49,4873,1625,533,31,96,-1,-1,-1,-1
49,4874,1401,940,29,89,-1,-1,-1,-1
49,4875,1393,433,79,239,-1,-1,-1,-1
50,4833,446,549,41,127,-1,-1,-1,-1
50,4844,401,553,39,119,-1,-1,-1,-1
50,4846,1535,558,41,127,-1,-1,-1,-1
50,4853,1627,497,44,136,-1,-1,-1,-1
50,4859,572,549,27,83,-1,-1,-1,-1
50,4861,598,442,63,193,-1,-1,-1,-1
50,4865,396,521,55,168,-1,-1,-1,-1
50,4869,337,553,39,119,-1,-1,-1,-1
50,4870,1613,404,73,222,-1,-1,-1,-1
50,4873,1632,527,31,96,-1,-1,-1,-1
50,4876,643,534,29,89,-1,-1,-1,-1
51,4833,446,558,41,127,-1,-1,-1,-1
51,4844,401,561,39,119,-1,-1,-1,-1
51,4846,1545,569,39,119,-1,-1,-1,-1
51,4853,1633,505,39,119,-1,-1,-1,-1
51,4859,571,549,25,78,-1,-1,-1,-1
51,4865,396,532,55,168,-1,-1,-1,-1
51,4866,1539,544,55,168,-1,-1,-1,-1
51,4869,337,553,39,119,-1,-1,-1,-1
51,4870,1617,401,79,239,-1,-1,-1,-1
51,4871,789,513,19,59,-1,-1,-1,-1
52,4825,1517,385,112,338,-1,-1,-1,-1
52,4833,446,558,41,127,-1,-1,-1,-1
52,4844,395,558,41,127,-1,-1,-1,-1
52,4846,1553,569,39,119,-1,-1,-1,-1
52,4853,1638,506,41,127,-1,-1,-1,-1
52,4859,566,549,27,83,-1,-1,-1,-1
52,4869,335,549,41,127,-1,-1,-1,-1
52,4871,793,449,39,119,-1,-1,-1,-1
52,4873,1644,534,29,89,-1,-1,-1,-1
52,4877,1601,504,29,89,-1,-1,-1,-1
53,4825,1521,402,104,315,-1,-1,-1,-1
53,4833,434,542,48,146,-1,-1,-1,-1
53,4844,395,558,41,127,-1,-1,-1,-1
53,4846,1552,566,41,127,-1,-1,-1,-1
53,4853,1641,505,39,119,-1,-1,-1,-1
53,4859,565,555,25,78,-1,-1,-1,-1
53,4869,326,558,41,127,-1,-1,-1,-1
53,4870,1617,401,79,239,-1,-1,-1,-1
53,4872,511,554,20,63,-1,-1,-1,-1
54,4825,1517,385,112,338,-1,-1,-1,-1
54,4833,434,542,48,146,-1,-1,-1,-1
54,4844,393,561,39,119,-1,-1,-1,-1
54,4846,1561,566,41,127,-1,-1,-1,-1
54,4853,1651,527,31,96,-1,-1,-1,-1
54,4859,565,555,25,78,-1,-1,-1,-1
54,4865,385,521,55,168,-1,-1,-1,-1
54,4866,1553,534,59,180,-1,-1,-1,-1
54,4869,329,553,39,119,-1,-1,-1,-1
54,4870,1617,401,79,239,-1,-1,-1,-1
54,4871,789,513,19,59,-1,-1,-1,-1
55,4825,1521,402,104,315,-1,-1,-1,-1
55,4833,432,552,44,136,-1,-1,-1,-1
55,4844,386,558,41,127,-1,-1,-1,-1
55,4846,1563,561,44,136,-1,-1,-1,-1
55,4853,1656,534,29,89,-1,-1,-1,-1
55,4859,561,555,27,83,-1,-1,-1,-1
55,4869,329,553,39,119,-1,-1,-1,-1
55,4871,789,513,19,59,-1,-1,-1,-1
55,4873,1647,498,41,127,-1,-1,-1,-1
56,4825,1521,402,104,315,-1,-1,-1,-1
56,4833,423,552,44,136,-1,-1,-1,-1
56,4844,385,561,39,119,-1,-1,-1,-1
56,4846,1563,549,51,157,-1,-1,-1,-1
56,4853,1658,533,31,96,-1,-1,-1,-1
56,4859,549,524,41,127,-1,-1,-1,-1
56,4865,374,532,55,168,-1,-1,-1,-1
56,4869,321,553,39,119,-1,-1,-1,-1
56,4870,1628,404,73,222,-1,-1,-1,-1
56,4872,502,554,20,63,-1,-1,-1,-1
56,4873,1655,488,44,136,-1,-1,-1,-1
56,4878,306,544,55,168,-1,-1,-1,-1
57,4825,1539,385,112,338,-1,-1,-1,-1
57,4833,423,552,44,136,-1,-1,-1,-1
57,4844,378,558,41,127,-1,-1,-1,-1
57,4846,1573,549,51,157,-1,-1,-1,-1
57,4853,1662,528,29,89,-1,-1,-1,-1
57,4859,552,552,29,89,-1,-1,-1,-1
57,4869,321,553,39,119,-1,-1,-1,-1
57,4878,306,544,55,168,-1,-1,-1,-1
58,4825,1539,385,112,338,-1,-1,-1,-1
58,4833,423,552,44,136,-1,-1,-1,-1
58,4844,377,553,39,119,-1,-1,-1,-1
58,4846,1573,549,51,157,-1,-1,-1,-1
58,4853,1664,527,31,96,-1,-1,-1,-1
58,4859,545,529,39,119,-1,-1,-1,-1
58,4865,374,532,55,168,-1,-1,-1,-1
